x1,x2,category
-0.9226419691828107,0.5691452962052317,1
0.6241028429617423,-0.9032709510465324,2
-0.2806420869234145,0.012385410441391187,3
0.34528887658434004,0.3609845811968242,2
0.5211126389834893,0.010020202111185483,3
-0.9532857526517982,0.23764312325094172,3
-0.09805321662043598,0.8178828446882955,3
-0.6030460742673986,0.8493404005369236,1
0.16653503891818544,-0.017126220915985257,3
0.2656549087089959,-0.3392713155897058,1
0.8765539532094322,-0.4449376452744527,1
0.26181288678053205,-0.30817075150306805,1
0.7966292808177715,0.06208191021462195,3
-0.4706901234821652,0.6047856210084417,1
0.2517839116106313,0.2554469661425032,2
-0.257136080321555,0.5879555762854127,1
-0.6689065929197529,0.6542413452476319,1
-0.24390127885814694,-0.8888574713083692,3
0.16628421457618203,-0.13140581747560431,3
-0.279977216219808,-0.9353163289839574,3
0.08336660926663608,0.5275112797421533,1
-0.3944533687295999,0.9496171998680696,3
-0.6108567021570825,-0.9320938535177117,2
-0.6374179176879666,-0.1625873246444216,1
0.6572138928033149,0.5691570693093102,1
0.45502516590838527,-0.42911171690037375,1
0.0847635037277843,0.5031688239922887,1
-0.6738784873379149,0.6563790077569667,1
-0.9130522032738035,-0.08622755837621998,3
0.09302818485844311,0.35440282335790374,2
-0.3086540871057102,-0.6204477651460643,2
-0.873381948295098,-0.05161923918269595,3
-0.31170003690820103,0.2740904818639682,2
-0.06929965389204495,-0.3341411501403386,3
0.6954933083018535,-0.41051784341396913,1
0.5764421936060953,-0.36072426461667684,1
0.05719097495659087,-0.018498006209071383,3
0.3040649409193512,0.9090074584624477,3
0.639716542163226,0.4640228390569274,2
0.9976936800862133,-0.06977564057543417,3
-0.9169920931838995,-0.7120970951474508,3
-0.5527144124604144,-0.3073331189352706,1
0.17385416721218094,-0.9206476014629026,3
0.8316418545317339,0.39876332322025854,2
-0.07744083799922707,0.827643610985499,3
-0.022745269522522538,0.9597592272901689,3
0.7015407749670091,0.5457699688190587,1
0.8897217153909807,0.166717281973628,3
0.6841900033184198,-0.6860974830480637,2
-0.8958219205062274,0.3767007092327779,2
-0.9134739917784587,0.020596658837831017,3
0.22670790504266836,0.5052519499896215,1
0.9284164086309421,0.2776293053177823,3
0.6464996090708817,0.5932973516909561,1
-0.8646206963709813,0.9882259073739208,3
0.7799346805918157,-0.5123046841829901,2
0.6781074223486183,-0.006896133176020669,3
0.9855652650759705,-0.850542187138662,3
0.924286706616013,-0.5407635292122537,2
-0.23383763926309964,0.02288383354732848,3
0.31800955961638633,0.6463886472414022,1
0.7833973675852905,-0.7282650519401934,2
0.4236158810477313,-0.030499522701193715,3
-0.8812412793342395,0.6207761278850712,1
-0.6356509947817979,-0.20367835336711293,1
0.7208572727507065,0.0613575598403342,3
-0.5340734020975018,0.17288026745676333,2
0.5226057576912377,-0.3727365860604319,1
-0.305971006028521,0.8398253196453753,1
0.1296906752517064,0.7960492664783354,3
0.4381572290393625,0.08845333543634792,2
-0.31122373303485174,-0.49136275014059394,1
-0.7962896439745346,-0.8562801467190391,3
0.027327796466595666,0.36353532131659394,3
0.8971527528088334,0.16291581272084255,3
0.48424517209554385,-0.25194581986901143,1
0.5605246145043508,0.9022038819816187,1
-0.7923408504213951,0.8593890310011034,3
0.9852165032178646,0.8984412678722744,3
0.7980865060676348,-0.01150519208874834,3
0.012393892552064356,-0.15599269246982805,3
0.9095524471688325,-0.9445804527870771,3
0.5304511594459911,0.30560111577940696,2
-0.8501406754119343,0.6691108396950274,1
-0.6542970322867343,-0.09512244188291907,1
0.34517604826785253,0.8735874682096307,1
-0.9831306703044753,0.15460513389429242,3
-0.597887118874125,0.7829466927280486,1
-0.31307467685188883,0.29048751318223576,2
0.037979394379310305,-0.08203768636489439,3
0.22061091738526395,0.227156361125894,2
0.8068341460683144,0.7926208365404568,1
0.9911972209728666,0.2529951406834605,3
-0.29565367352031724,0.9501698929329889,3
0.4873416964103088,-0.7524134036967511,2
0.5900105312518933,-0.92892495261956,2
0.11971666439174378,-0.5926612410363141,2
-0.41172042950462684,0.7056689402644134,1
0.5459159866042256,0.6670477350566839,1
-0.9620984336839262,0.11474220075611008,3
-0.44497497725756174,0.27688392166728026,2
0.4047916740343711,-0.4085450659112895,1
0.7469383564644871,-0.1475648371715208,1
-0.06796261671363735,-0.8294028695475042,3
-0.403811560396808,0.36472151897682825,2
0.7914837095984171,-0.94052084285868,3
0.002629930144946835,0.005424139761808222,3
0.14424160822132648,-0.8898629685906692,3
-0.07142992154840555,0.7110373998795421,3
0.3422455509031457,0.5140909508906755,1
0.7154750622918418,-0.13083027458942698,1
-0.8619591660183672,-0.8279369712279543,3
0.08555440239084833,-0.34742011169083264,1
-0.9222199789649816,-0.8048477108526393,3
0.6804766159569997,0.6762454631945951,1
0.233536486379321,-0.36846787937745695,1
0.14103036128877378,0.36153210788957413,2
-0.44479654796296786,-0.5375479116382589,2
0.31539279364136874,0.4984141752070981,2
0.6630843563900077,-0.008131275443800101,3
0.8698682232481563,0.5372936150203909,1
-0.8881866174094983,0.011554603634020832,3
0.10682435511879529,0.7812337554805444,3
0.9648336364211019,-0.7483994560035474,3
0.6300028521523175,0.587696991485579,1
0.6024370995010733,-0.03188492702273682,3
-0.09620518816347379,0.35185346689079844,2
-0.49519447748973877,0.2149731634569476,2
0.22253335114159034,-0.45130520479031433,1
-0.07830957842159769,0.4132136167420384,2
0.8586877725616548,0.6857451606247813,1
0.33676855916585846,-0.5783310237062242,2
-0.4561680774961052,0.09679305087090873,2
-0.2729749329186628,0.24212203057893023,2
-0.5060290144635353,0.3166937560497236,2
0.609560403706159,-0.7335585263770057,2
0.5394047553243291,0.8844025894561525,1
0.529190244984812,-0.04176268996309207,3
0.1005191618789838,0.7040057262546608,3
-0.18703318571426752,0.20418307733296093,2
0.4781426416190444,0.31510277224808236,2
-0.4215546696574972,0.056564248749947144,3
-0.6785069915785131,-0.13482738677268302,1
0.6258139723557323,-0.1925502734425506,1
-0.3417652962240063,-0.9548571503003931,3
-0.8905762401744708,0.313066587081539,2
0.36028218033300075,0.4839590814358947,2
-0.8274388252596798,0.9494800209788876,3
0.7585779719595112,-0.8457695428690761,2
0.19098707991759034,0.7652357398940144,1
-0.9924985830666078,-0.5592847691721543,3
-0.12042423459577534,-0.9200985991640909,3
0.8058756579978721,-0.20376700825026717,1
0.7095123563263699,0.02512196800948363,3
0.9203382936101856,-0.4742202252141563,1
0.3671072091542862,0.12447362204028334,2
-0.6639221060387248,0.42471977914562253,2
0.09940000624517187,-0.265039753124662,3
-0.6795552680492416,0.17837631684408084,2
0.17530554873707382,-0.5596655169443641,2
0.38482821910968035,-0.6089545663046017,2
-0.5371755117337451,-0.5983036137200093,2
0.7920828412655083,-0.0989081789715116,3
0.3161031916502486,-0.36253584531906324,1
-0.8378816520961616,-0.4335036940607715,1
-0.18944307875802746,-0.7521940670893863,2
-0.3303910491524289,-0.14377980075770846,1
0.3911102827254864,-0.9551681630574915,3
-0.4121964102577149,-0.7169600763527997,2
0.03727300039751258,0.7084623458969406,3
0.7754016671177473,-0.5588074102114586,2
-0.2874213721257033,0.1617583677473966,2
0.6701481880230931,-0.6800935745532437,2
0.27274826371446137,-0.7086884453839934,2
0.40270306302952474,0.4424110787668625,2
-0.5021907968680948,0.18215886584356356,2
0.8177708381012434,0.6115599533050353,1
0.7027396542538347,0.6984255950084937,1
-0.3942666165896771,0.16007551023401412,2
-0.6491854639427264,0.7647263659929,1
-0.0008538344644875018,-0.2432742362860767,3
0.2812169365230459,0.39142546848805293,2
-0.7638156297410088,0.4215843320542061,2
0.5640373341776583,-0.5288683976612505,2
-0.5933007906152208,0.35163289437416934,2
0.2476463639822699,-0.5360861891216835,2
-0.31248388877306543,0.68657302906727,1
-0.6763859535987631,0.6451576020633849,1
0.03619001758900331,0.9526597812026485,3
0.01588254442659842,-0.833724245917151,3
-0.7328566550428133,-0.7433714085908434,2
-0.3229608812236904,-0.7145862942626704,2
0.42832756067679756,-0.5753632418914512,2
0.02138636615816525,-0.1359006002214378,3
0.42896359872152434,-0.08999528158698844,1
0.5720483199630539,-0.8613665503470964,2
0.1789798195352883,0.38016780716259246,2
-0.9677020844529385,-0.4817122912286147,3
-0.8280406100610169,0.9703328296160549,3
0.8786053475693067,0.5162097475854976,1
0.8169539991013519,-0.8464812542046316,3
0.24989925856938466,0.13606938293434534,2
0.7520758676989081,-0.43279688072039035,1
-0.6187968420343151,-0.6272702592616299,2
-0.3959355795361166,0.1766366282902323,2
-0.38989204528400534,-0.9958344710820588,3
0.7178909552111121,-0.9306830753898141,3
0.3766036888021964,0.5939568740165313,1
0.7100519826699818,-0.5751126156900566,2
0.41069672689627756,-0.4009807233274667,1
0.5492494986610428,-0.83960757838591,2
-0.8303930521381571,0.6913187905939278,1
-0.6389533340082145,-0.14520700672088416,1
-0.1616761787293417,-0.9138861717542011,3
-0.14053706742806127,0.13756088460391802,3
-0.9403508034046626,-0.27560186389743424,3
-0.22266675375296674,-0.5084726035848182,2
0.13586911349987263,0.2494333092380221,2
0.507878387885841,-0.629426701742761,2
-0.9717682548579412,-0.8392486122670719,3
-0.3785454027596069,0.46992868079207395,2
-0.7171845882634968,-0.15534408745061246,1
0.2887177059058563,-0.4884377378368785,1
-0.8435093581675952,-0.35439247890037295,1
0.8115061726155746,0.21561345248997843,2
0.348169837315915,-0.5974165490922358,2
0.7433464005077157,-0.3673113768841054,1
-0.42481435855201455,0.7196421171535341,1
-0.04234714899326053,-0.2718169232281147,3
-0.6990617157573549,-0.07140282077394278,3
-0.0800473577390377,-0.8891938629906924,3
0.7533061345915553,0.19958876179705753,2
0.9609010136394567,0.6855643239594233,3
-0.9778085090597457,-0.17084191550729178,3
0.14228705436410283,0.4295473166382995,2
0.9714549368302103,-0.519385899530223,3
-0.9973077738661231,-0.8261182044634523,3
0.2936541573355389,-0.9479835145670297,3
-0.518648547550626,0.5047935483155321,1
0.09341615243832835,-0.9791417444799912,3
-0.12697652821474992,0.880493784190792,3
-0.10226770400105978,-0.3611597229212511,1
0.028118982359831346,-0.7768193042405402,3
-0.09947812738287953,-0.2802259509651719,3
-0.60223083214669,0.1430384360007264,2
0.3562841634474547,0.9488405285743511,3
0.23183925341079115,0.6644739960873918,1
0.6501916022820631,-0.37657725303606937,1
0.8938250228974094,-0.8504136358368326,3
-0.9964990195186194,0.468669652164456,3
0.8112908249947381,-0.5013777235630557,2
0.5468710026430457,0.5899897075721379,1
0.17926292747253503,-0.8271367614467027,3
-0.8246206230128124,0.9249455316825779,3
-0.954714322924562,-0.9402528202051292,3
-0.23469847277304368,0.6865628892962901,1
0.2958859500977735,0.3267463177126473,2
0.6223542121762937,0.2181384890527791,2
-0.6048223907891503,0.18858467682606728,2
-0.5566252050811122,-0.8549402316469039,2
-0.7516759821584935,0.5144057845365284,1
0.7960054298301182,-0.8909507033915698,3
-0.9758395377948592,0.9080819681685055,3
-0.4229076158900418,-0.6425352959096986,2
0.3285847440128886,0.9553537801918695,3
0.8140999025521602,-0.6046380291819455,2
-0.6692023054324581,0.890166785215333,1
0.16786503157315358,-0.510763641208277,2
-0.9212407939571794,-0.15179217294140845,3
-0.4406876961074673,0.5369841622743174,1
0.320669072702936,-0.46462137513164814,1
-0.3458756663439704,0.2610832813717221,2
-0.15399562311807746,-0.37930271052557485,1
-0.32062678378315224,0.513701065680463,1
-0.21503263948215334,0.9977412717483467,3
-0.9346164167651196,-0.3511544256759622,3
0.3475407006211333,-0.29720902612534705,1
-0.07898323608483637,-0.06688639691675968,3
-0.19764438573332477,0.6495907815060331,1
-0.6132485375244752,0.8933498690985751,1
-0.38585143772980635,-0.7857213846556212,2
-0.3841250393369653,0.592364780100749,1
-0.6469728118235585,-0.6257501196472184,2
-0.3944766289325221,-0.9344929192503033,2
-0.27237992470395334,0.144256617610806,2
-0.7953870728379642,0.2275059140619471,2
-0.5760606689250087,0.8039669306968615,1
-0.6064618751501427,0.7652549788927556,1
0.15117878342933322,-0.19266458612492832,3
-0.3991918865150317,-0.6470618518790825,2
0.840839229069696,0.952524301915356,3
0.32799851607488484,0.3735146303000032,2
0.5391284453223035,-0.36711114680484713,1
-0.19555051036490112,-0.37342277067831753,1
0.14645068307682108,0.21199362342738448,3
-0.19289458543573335,-0.9380139795829987,3
-0.7103477041777835,-0.22555383346939983,1
-0.8834672750993313,-0.7672337412297596,3
0.2552945621666569,-0.9730545247206961,3
0.2820619252719643,0.93534389649507,3
0.10845566074273405,0.7464815532354101,3
-0.6853492092370244,-0.9858781800224743,3
0.4668436362391928,0.9494182954949395,3
-0.8713571560870552,-0.6629488736654863,2
0.6757786723688568,0.9379909381898242,3
-0.14077860309474288,-0.5094860492737978,2
-0.06860106786935716,-0.09410564281951284,3
-0.24739186017477,-0.4539548279201837,1
0.5710091082753526,0.7122418841529432,1
-0.5627539613920141,-0.10836208712685136,1
-0.3505926053231436,-0.5106098654961779,2
-0.009606741412462982,-0.3661349370667304,3
-0.8610803000664167,0.8101523485812361,3
0.7834502444798046,-0.13796652035369927,3
-0.04091309841204249,0.6486311461131848,3
0.4764460803252002,-0.8840993252680376,2
-0.4086565474398036,0.3277632295986368,2
-0.11810166057225313,-0.5872479629556888,2
0.5985883817594535,0.300633847959634,2
-0.5303655010094819,-0.7909107333895842,2
-0.9659319631726946,0.0920446204432479,3
0.6803926018767836,-0.8551408120618107,2
-0.6774242522623337,-0.8550115221311667,2
0.37630765677261335,-0.3788063886226909,1
0.6037892829470395,-0.3474383494665916,1
-0.9052265146599066,0.9973777971555928,3
-0.43006948079759066,0.8654733808002271,1
0.5845312849225577,0.03721273613530984,3
-0.3807933476948788,0.6819834088551313,1
0.7113634919646044,0.9586586206952334,3
0.48200331114585704,-0.9862674467532855,3
0.48427441874427624,-0.3075954006577213,1
-0.0732046167539524,0.1976450151461464,3
0.1429664368758976,0.9831165268596893,3
-0.26787913462741364,-0.5648418684575873,2
-0.4834630220501377,0.49938232578490305,2
-0.8620549505692714,0.422094579638733,2
-0.93105917456623,0.7114940698577605,3
-0.3914255572900347,0.3375320025839328,2
-0.6539822364702308,0.17918129837995767,2
0.36164862830121547,0.4123661180614815,2
0.33635704722612636,0.9246405640743469,3
0.6422170571173924,-0.6419088011524972,2
0.9339696900489609,-0.25523913105144547,3
-0.8432828304095528,0.8159963056155728,3
0.8674689558108155,0.44392915422349355,2
-0.4926272798327116,-0.13635652720897173,1
0.08226982241446157,0.879209753875456,3
0.6519362136264131,-0.7133088661105633,2
0.7895097415638803,-0.06602166729213788,3
0.9455905199899841,0.8293006835333772,3
-0.34181132780310564,0.5937716486817115,1
0.015199396603244208,0.6968151202197399,3
0.8472531746244767,-0.42163764556427163,1
0.9091354809645753,0.6356767567061072,1
-0.35392658086745765,0.06826920610984955,3
-0.25049661117343125,-0.5054463560093536,2
0.5232697783705651,0.9108427817727998,1
0.036977372330954994,-0.18090332316815116,3
0.4257742253246426,-0.14032947705579724,1
-0.9554754927010831,0.8422895354884237,3
0.4383296254264055,0.18477495670294974,2
-0.9426452859647734,0.3725371989146664,3
-0.35040760330387344,-0.8665567953260398,2
-0.9415400038693298,0.11035310935135145,3
-0.16274685226032148,0.5818000498596125,1
-0.6687860892650022,0.2790383453005343,2
-0.140466321916364,0.9225523986268636,3
-0.587910287173538,0.5997338119455178,1
-0.6705217804020496,0.516452350812838,1
0.6855376845109562,0.7512249481520081,1
-0.8617589194303281,0.21511852388114838,3
0.47421122185128195,-0.8039026652151169,2
0.250277246208209,0.42267548408371725,2
-0.018078745253516493,0.09312609247420922,3
0.4667851119173536,0.04400806145016234,3
0.5768824287503826,-0.23400078605557817,1
-0.4938780941269352,-0.951011380154007,3
-0.8061423909144654,0.954515626156679,3
0.568125742616483,-0.4146878261895144,1
-0.5678944600361195,0.25747709694683185,2
0.19768163713529607,0.6340357512567785,1
-0.26248177494027725,-0.6806796940017144,2
0.6766199826027639,0.5833022314236489,1
-0.5875441058840043,0.0130060668597074,3
-0.02836937499301939,-0.5358560997693482,3
-0.651208561654061,0.6696738626686398,1
-0.06116560462422305,0.26111511447635327,3
-0.5436591749369908,-0.35933783069262515,1
0.41563745142015285,0.2164003185525054,2
0.2633545579387655,0.475289835832152,2
0.07150795531582288,0.8148438436310588,3
-0.5358615108508937,0.8004665418026229,1
-0.826941578671718,-0.2658311101265203,1
0.1468636507368617,-0.9408322173401924,3
-0.5992153417493045,-0.927317884715056,2
-0.0572454726773981,-0.6428384710977695,3
0.03385619662639594,-0.39881629531180085,3
-0.6158451642274869,0.40322394192276123,2
0.37255068717897655,-0.9172661674571312,2
-0.18978030369808652,-0.9597986533697336,3
-0.0018377351576475132,-0.3955921451908393,3
0.7522444943275621,0.8921163409774757,3
-0.8284526644866093,-0.6647750247339363,2
-0.3225088987770175,-0.744070258236317,2
-0.591818286532904,-0.19880769799767828,1
0.20035146838008577,-0.9481818410005765,3
0.6340706346757652,-0.421976728734307,1
-0.10123902805823493,-0.8253803575290493,3
-0.012565043970687695,-0.7700212205629369,3
0.22617198656796966,0.5803568852387746,1
-0.19424967221814082,0.6207688194855454,1
0.19521589258881167,-0.837583491898999,3
0.29674744302367273,-0.7215049334786883,2
-0.4787641746826863,0.5659981092242536,1
0.4285411644853847,-0.7657488160080235,2
-0.07048228361693565,0.19533630693641224,3
0.731600122727941,0.31919909082211273,2
0.9747130526400665,0.3509057693857174,3
0.392260307979134,-0.6483888221301861,2
-0.37711315791160294,-0.6584439212938955,2
0.6791156376121936,0.8591178430009279,1
-0.0447204566509376,0.29541532447847785,3
-0.4294026017026966,-0.7772611775596918,2
0.5318913531174314,0.2772417164905947,2
-0.9696337448645969,-0.5336244304291644,3
-0.3315343035031384,0.3392933552929802,2
-0.7819974376654231,-0.38437051985561577,1
0.8031691593259829,0.7582534565378143,1
-0.38169483181819386,-0.9398216306851535,3
-0.3613535840910249,-0.060531756306391626,3
0.3113959783870537,0.27288438262481773,2
-0.1781355947962242,-0.4363351178460926,1
0.08234451968427181,-0.1908791993233374,3
0.63634587795467,0.6645318815777368,1
0.47703699423938173,-0.4731973779179943,1
-0.6491853511982086,0.23866311258536088,2
0.9230261464794225,0.6149325594537602,1
0.4156779454026476,0.786199925876574,1
0.3775092218849927,0.3268835616069985,2
0.6808645199609848,-0.45566175862922575,1
0.6878263542412983,0.8959723740942906,1
0.05240018526921175,-0.4058895186369922,3
-0.6322507235402091,0.9127734374370897,1
-0.9936699518186363,-0.2610953816359114,3
-0.21620226278741606,0.28183770154433296,2
0.7252044301015759,0.6564757535776791,1
0.4203398744846183,-0.4244146253296839,1
-0.9909930933657536,0.6987051547218042,3
0.4994786190426226,0.9693131965739965,3
-0.5844360384218157,0.3259534850156953,2
-0.07407659941959688,-0.7973030994102024,3
-0.47745679562504684,-0.6397865593016321,2
0.07937743769961791,-0.16743326031276728,3
0.019681721065052393,-0.6251009066789461,3
-0.7470669437592932,-0.6527993021953291,2
-0.9346612869151363,0.41431479423663875,2
0.11039238718660216,0.42435363673358695,2
-0.4965145283178285,-0.46356369951409326,1
-0.11617001372294333,0.29377200233001455,2
-0.07928554545690969,-0.7307954771265004,3
0.35671282743227617,-0.5620426267076593,2
-0.08708362269135295,-0.37642721978330496,1
0.27259970449500326,-0.18231322571896413,1
-0.10030889150678424,0.18624574681183526,3
-0.8811138265156899,0.31087895630687945,2
0.37274078729402205,0.3995563489727365,2
-0.6373891628954962,0.33768800954277234,2
-0.6792660652936082,-0.1169989361511452,1
-0.1599956869662602,0.5224435900038775,1
-0.985569458346115,-0.4234105795082532,3
-0.9921495937470548,-0.3657320916898388,3
0.09420435408306704,-0.8714956489727956,3
0.36808035491180635,0.8052175609535084,1
-0.655287317440949,-0.8610961844303564,2
0.6273118236716562,-0.5955919929373277,2
-0.4595950430368603,-0.3594919860815744,1
0.5339013821188168,-0.8376267402835131,2
-0.6745925521817246,-0.5065936655995282,2
0.7763519884200147,0.02376512707542333,3
0.013867431494658522,0.39673159682037773,3
-0.2988808065817685,0.23547541804840266,2
0.9290119094954461,-0.2991338655094895,3
-0.7477449003898051,-0.13022098673851068,1
-0.5003708152596231,-0.6606071481839577,2
-0.18410527179879743,0.13332861914859073,3
-0.650684532353635,-0.1464688265687759,1
0.5942932835062733,0.7915440372814746,1
-0.2750793212551115,-0.13117448546331123,1
-0.3538196762382013,-0.3151366975260008,1
-0.7515634115081211,0.6434000281655232,1
-0.02034559777170153,-0.5882606657308036,3
-0.39069454117364844,-0.6255240597616505,2
-0.013938373607303767,0.5796514875460403,3
-0.4655602766807829,-0.6578602904576396,2
-0.18294967136163964,0.6656991971006918,1
0.3855435562422256,0.09644699156989267,2
-0.9678339242415472,-0.3742624393606133,3
-0.02579222396130576,-0.6822270618187836,3
-0.09939191776384271,0.27421136474360086,3
-0.19285345531849218,0.5988052904100976,1
-0.3578182731042632,0.9853207915622364,3
-0.25946067583856736,-0.0003811636560631104,3
0.6301116885293525,0.4958642085149916,2
0.24921023267156572,0.20047338605876885,2
-0.2872703444097191,0.6684431460461411,1
0.1760881415254416,-0.4480305120132144,1
0.23023830974378545,-0.8093175485190804,2
0.29671383019048947,0.2001460020244401,2
0.005953991269313619,0.2321109551426468,3
-0.3757685950175136,0.6740540722623911,1
-0.8873881025261865,-0.566000545610214,2
0.5004703220288846,0.8329686383890005,1
0.07818165764257534,0.5384234255103133,1
-0.5486720875428306,-0.19571433308048225,1
-0.9344879941912729,-0.26315677421464656,3
-0.5765760706202423,-0.9764238485070442,3
-0.23984396261525975,0.32530679432165477,2
-0.8345249599012321,-0.8524554314932844,3
0.3559959577262519,-0.29708448873704096,1
0.46857382805265924,-0.3299064680035677,1
-0.6440836584641767,-0.7736476266990653,2
0.02358409039966647,-0.7820557582052072,3
-0.08322018388197217,0.5469165398755893,1
0.5001575273000476,-0.7016536703566703,2
-0.7000500227461044,-0.2985090625927158,1
0.8453573413110052,-0.038299848270762604,3
-0.37541163164390046,-0.2041824416297664,1
-0.4939721812294784,0.08857911164258181,2
-0.36962429418045284,0.607026821252661,1
0.31092923719846866,0.5824405126526153,1
-0.9266110357930695,-0.9462576089183627,3
0.9029552029628019,0.5388948284723578,1
0.92752809607672,0.6637473899043054,3
0.1803299585687279,0.8561453428120553,3
-0.5203935329889997,0.9817969234081281,3
0.0637473892437368,-0.5862557706242388,2
-0.6647466104881399,-0.5408577886121138,2
0.03153695022188652,0.34049128870474465,3
0.38301965307903774,-0.9248277043403008,2
0.7841458801136294,0.48521920223291715,2
0.7973431869170138,-0.44571475981181186,1
0.06841707357281002,0.24685141966940116,3
0.2290278337949898,0.0532976090356565,3
0.6820765288717623,-0.06853693907350866,3
-0.6143289932968785,0.3887893344830029,2
-0.5913690400751044,-0.08175878524984048,1
-0.9815023114992376,0.7498171797060804,3
0.8830126544458665,-0.6261570682640114,2
0.9782562089254547,-0.28665144444578394,3
-0.7312682906104908,-0.7116568524523119,2
0.8687832239586879,0.3870034120275607,2
0.693923185144464,0.3233580641637974,2
0.9304628921103317,-0.9778524193649041,3
-0.48220311438971564,0.9430880444213514,1
0.09220676046167742,0.9610726620544698,3
-0.6009344668838299,-0.8359899837505249,2
0.6004461529840017,0.914978739295695,1
0.6848771855338986,0.8080057653789936,1
0.8973705772565297,-0.7988057559813031,3
0.550364646400977,-0.10663167519557426,1
0.8987557829500941,-0.9695331745400628,3
0.2516419461971202,0.8743223645693741,3
-0.024337744188209776,0.681463825055298,3
0.9887386539059435,-0.08423800735415599,3
-0.6617553763925756,-0.566281752359552,2
0.021218118852911028,0.27508755431397725,3
0.2517450291706196,0.552522976391965,1
-0.27453140265163634,0.5449651622014631,1
0.284738751066024,-0.2867233071802462,1
-0.9190234751856874,-0.12751222546243968,3
-0.06233197786456457,0.34676427788923747,3
-0.18891084131877167,-0.6197091333910385,2
-0.22372279866433198,0.31560733592802226,2
-0.9837921616663248,-0.4647734743101388,3
0.5333877315398823,0.388729121634537,2
-0.7167990257769044,-0.46430394802521713,1
-0.27317938877234194,0.5241684366038339,1
0.8642461124102288,-0.6711912732890846,2
0.09397694607563856,-0.0396960641101225,3
-0.22897106320769423,0.9036930636878937,3
-0.1714514341104234,-0.1936972690401637,3
0.8965117839473375,-0.8005977863610252,3
0.39443477248457914,-0.12383666563500872,1
0.37648168588719555,-0.20523024604474482,1
-0.4272821706134642,-0.030576261376234593,3
0.9675867318188021,0.8572888070570124,3
0.7022204781617742,-0.2946004374685418,1
-0.7371688661986062,-0.46597575480948716,1
0.5997881972969104,-0.5154737784275059,2
-0.9303913768761307,0.2014176335199953,3
0.28691364479301407,0.20682032672759165,2
0.9987429961796364,-0.23526591564302546,3
0.1534141936499005,-0.7021745835701181,2
